 fabmastr        Tebo-ICT,  license #XingShang
RHTR1           5.750    -3.385    0.0  D2   (T)  'R0402', 'R0402'
JKBMS           8.516    -0.403  180.0  F1   (T)  'MB_MINI_DIN_2X6P_5HOLD_LF3', 'MB_MINI_DIN_2X6P_5HOLD_LF3'
JLANUSB1      4.211    -0.621    0.0  C1   (T)  'MB_LAN_USBX2_LEDX2_STC_LF3', 'MB_LAN_USBX2_LEDX2_STC_LF3'
U1155        5.820    -3.380    0.0  D2   (T)  'SOCKET_1155P_7HOLE_LOTES', 'SOCKET_1155P_7HOLE_LOTES'
JLPCDEBU      0.730    -2.890  270.0  A2   (T)  'HD_2X5P_79_K10_LF3', 'HD_2X5P_79_K10_LF3'
CMC104          1.220    -6.410   90.0  A4   (T)  'MB_C0603', 'MB_C0603'
DMD101          0.265    -5.720  180.0  A4   (T)  'MB_SOT323', 'MB_SOT323'
QMQ100          1.110    -6.410  180.0  A4   (T)  'MB_SOT23', 'MB_SOT23'
QMQ101          0.935    -6.410  180.0  A4   (T)  'MB_SOT23', 'MB_SOT23'
QMQ102          0.255    -5.490  270.0  A4   (T)  'MB_SOT23', 'MB_SOT23'
RMR100         1.265    -6.410  270.0  A4   (T)  'MB_R0402', 'MB_R0402'
RMR101         0.355    -5.725  270.0  A4   (T)  'MB_R0402', 'MB_R0402'
RMR102         0.905    -6.534  180.0  A4   (T)  'MB_R0402', 'MB_R0402'
RMR103         0.395    -5.725  270.0  A4   (T)  'MB_R0402', 'MB_R0402'
RMR104         0.905    -6.494    0.0  A4   (T)  'MB_R0402', 'MB_R0402'
RMR105         0.355    -5.625   90.0  A4   (T)  'MB_R0402', 'MB_R0402'
RMR106         0.395    -5.625  270.0  A4   (T)  'MB_R0402', 'MB_R0402'
COC10          0.275    -5.620   90.0  A4   (T)  'MB_C0402', 'MB_C0402'
COC100         1.010    -3.190  180.0  A2   (T)  'C0402', 'C0402'
COC11          2.775    -6.490    0.0  B4   (T)  'MB_C0402', 'MB_C0402'
COC13          3.300    -6.310    0.0  C4   (T)  'C0402', 'C0402'
COC14          1.275    -2.830   90.0  A2   (T)  'C0402', 'C0402'
COC15          1.230    -2.830   90.0  A2   (T)  'C0402', 'C0402'
COC16          5.750    -3.340  180.0  D2   (T)  'C0603', 'C0603'
COC17          8.540    -4.380  180.0  F3   (T)  'MB_C0402', 'MB_C0402'
COC18          8.540    -4.300  180.0  F3   (T)  'MB_C0402', 'MB_C0402'
COC2           1.010    -3.110  180.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC26          1.480    -3.390   90.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC27          1.535    -3.390   90.0  B2   (T)  'MB_C0402', 'MB_C0402'
COC29          7.403    -2.240    0.0  E2   (T)  'MB_C0402', 'MB_C0402'
COC3           1.315    -2.830  270.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC300         2.010    -3.193  180.0  B2   (T)  'MB_C0603', 'MB_C0603'
COC301         1.990    -3.265   90.0  B2   (T)  'MB_C0402', 'MB_C0402'
COC302         1.155    -1.875   90.0  A2   (T)  'MB_C0603', 'MB_C0603'
COC303         1.415    -1.875  270.0  A2   (T)  'MB_C0805', 'MB_C0805'
COC304         3.425    -1.755  180.0  C2   (T)  'MB_C0402', 'MB_C0402'
COC305         3.420    -1.590    0.0  C1   (T)  'MB_C0402', 'MB_C0402'
COC306         1.400    -1.740   90.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC307         1.480    -1.740  270.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC4           0.405    -6.245    0.0  A4   (T)  'C0402', 'C0402'
COC4000        1.495    -2.830   90.0  B2   (T)  'MB_C0402', 'MB_C0402'
COC4001        1.360    -2.830  270.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC405         8.725    -0.825  270.0  F1   (T)  'MB_C0402', 'MB_C0402'
COC406         7.975    -0.470    0.0  F1   (T)  'MB_C0402', 'MB_C0402'
COC407         7.975    -0.320    0.0  F1   (T)  'MB_C0402', 'MB_C0402'
COC408         7.975    -0.420    0.0  F1   (T)  'MB_C0402', 'MB_C0402'
COC409         7.975    -0.370    0.0  F1   (T)  'MB_C0402', 'MB_C0402'
COC5           0.405    -6.335    0.0  A4   (T)  'C0402', 'C0402'
COC5000        1.450    -2.830   90.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC5001        0.920    -2.955  180.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC5002        1.370    -2.495   90.0  A2   (T)  'MB_C0402', 'MB_C0402'
COC5003        0.220    -5.620   90.0  A4   (T)  'MB_C0402', 'MB_C0402'
COC6           0.405    -6.415  180.0  A4   (T)  'C0402', 'C0402'
COC6000        1.655    -3.215    0.0  B2   (T)  'MB_C0402', 'MB_C0402'
COC7           0.405    -6.455  180.0  A4   (T)  'C0402', 'C0402'
COC8           0.405    -6.500  180.0  A4   (T)  'C0402', 'C0402'
COC9           0.415    -6.625  180.0  A4   (T)  'C0603', 'C0603'
DOD202          4.295    -6.310    0.0  C4   (T)  'MB_SOD523_PHILIPS', 'MB_SOD523_PHILIPS'
DOD400          8.125    -0.385  270.0  F1   (T)  'MB_SOT23_6P', 'MB_SOT23_6P'
JOJP1           1.373    -2.622  270.0  A2   (T)  'SHORTPIN', 'SHORTPIN'
JOJP2           1.790    -3.130    0.0  B2   (T)  'SHORTPIN', 'SHORTPIN'
COPC3           8.625    -3.830  180.0  F3   (T)  'MB_C0402', 'MB_C0402'
COPC4           8.670    -4.135    0.0  F3   (T)  'MB_C0402', 'MB_C0402'
QOPQ1           8.660    -4.050  180.0  F3   (T)  'MB_SOT23', 'MB_SOT23'
QOPQ2           8.660    -3.920  180.0  F3   (T)  'MB_SOT23', 'MB_SOT23'
ROPR12          8.625    -3.750  180.0  F3   (T)  'MB_R0402', 'MB_R0402'
ROPR15          8.625    -3.790    0.0  F3   (T)  'MB_R0402', 'MB_R0402'
QOQ1            1.465    -6.250  270.0  A4   (T)  'MB_SOT23', 'MB_SOT23'
QOQ2            1.000    -5.885    0.0  A4   (T)  'MB_SOT23', 'MB_SOT23'
QOQ205          1.335    -6.250  270.0  A4   (T)  'MB_SOT23', 'MB_SOT23'
QOQ300          1.995    -2.842  270.0  B2   (T)  'MB_SOT89', 'MB_SOT89'
QOQ301          8.490    -4.050  180.0  F3   (T)  'MB_SOT23', 'MB_SOT23'
QOQ303          3.430    -1.505  180.0  C1   (T)  'MB_SOT23', 'MB_SOT23'
QOQ6            1.595    -6.250  270.0  B4   (T)  'MB_SOT23', 'MB_SOT23'
QOQ7            0.935    -6.250  270.0  A4   (T)  'MB_SOT23', 'MB_SOT23'
ROR10          1.405    -2.725   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR12          0.405    -6.285    0.0  A4   (T)  'R0402_H16', 'R0402_H16'
ROR13          0.200    -1.535    0.0  A1   (T)  'R0402_H16', 'R0402_H16'
ROR14          0.405    -6.375  180.0  A4   (T)  'R0402_H16', 'R0402_H16'
ROR15          1.495    -2.725  270.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR16          0.345    -5.360  270.0  A4   (T)  'R0402', 'R0402'
ROR17          0.315    -5.620   90.0  A4   (T)  'MB_R0402', 'MB_R0402'
ROR18          1.105    -5.905   90.0  A4   (T)  'R0402_H16', 'R0402_H16'
ROR19          1.275    -2.720   90.0  A2   (T)  'R0402_H16', 'R0402_H16'
ROR20          1.235    -2.720   90.0  A2   (T)  'R0402_H16', 'R0402_H16'
ROR211         1.250    -6.250  270.0  A4   (T)  'MB_R0402', 'MB_R0402'
ROR24          1.655    -2.940  180.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR25          1.355    -3.390   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR26          1.540    -2.725   90.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR28          3.215    -6.310  180.0  C4   (T)  'MB_R0402', 'MB_R0402'
ROR29          1.655    -3.025    0.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR30          1.395    -3.390   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR300         1.495    -1.875   90.0  B2   (T)  'MB_R0805', 'MB_R0805'
ROR3000        1.100    -2.830   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR301         2.010    -3.127  180.0  B2   (T)  'MB_R0805', 'MB_R0805'
ROR302         2.010    -3.046  180.0  B2   (T)  'MB_R0805', 'MB_R0805'
ROR303         2.010    -2.965  180.0  B2   (T)  'MB_R0805', 'MB_R0805'
ROR305         2.075    -3.265   90.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR306         2.035    -3.265   90.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR307         1.950    -3.265   90.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR308         1.440    -1.740  270.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR309         1.520    -1.740  270.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR31          3.300    -6.270    0.0  C4   (T)  'MB_R0402', 'MB_R0402'
ROR320         1.020    -2.830   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR321         1.020    -2.920   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR33          1.140    -2.830   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR4000        1.060    -2.830   90.0  A2   (T)  'R0402', 'R0402'
ROR402         7.750    -0.320  180.0  F1   (T)  'MB_R0402', 'MB_R0402'
ROR403         7.750    -0.470  180.0  F1   (T)  'MB_R0402', 'MB_R0402'
ROR404         7.750    -0.370  180.0  F1   (T)  'MB_R0402', 'MB_R0402'
ROR405         7.750    -0.420  180.0  F1   (T)  'MB_R0402', 'MB_R0402'
ROR406         7.860    -0.320  180.0  F1   (T)  'R0603', 'R0603'
ROR407         7.860    -0.470  180.0  F1   (T)  'R0603', 'R0603'
ROR408         7.860    -0.420    0.0  F1   (T)  'R0603', 'R0603'
ROR409         7.860    -0.370    0.0  F1   (T)  'R0603', 'R0603'
ROR470         1.140    -2.620   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR480         1.140    -2.725  270.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR49          1.655    -3.170  180.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR5000        0.405    -6.540    0.0  A4   (T)  'R0402_H16', 'R0402_H16'
ROR5001        1.495    -2.620   90.0  B2   (T)  'R0402_H14', 'R0402_H14'
ROR5002        1.450    -2.620   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR5003        1.450    -2.725   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR5005        1.790    -3.215  180.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR5006        1.790    -3.175  180.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR52          1.010    -3.150    0.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR56          1.010    -3.230    0.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR65          1.210    -6.250  270.0  A4   (T)  'R0402_H16', 'R0402_H16'
ROR67          1.415    -6.535   90.0  A4   (T)  'R0402_H16', 'R0402_H16'
ROR80          1.435    -3.390   90.0  A2   (T)  'MB_R0402', 'MB_R0402'
ROR81          1.655    -2.865  180.0  B2   (T)  'MB_R0402', 'MB_R0402'
ROR89          1.170    -6.250   90.0  A4   (T)  'MB_R0402', 'MB_R0402'
RORN3          1.010    -3.340   90.0  A2   (T)  'MB_4R8P0603', 'MB_4R8P0603'
RORN8          1.065    -6.250   90.0  A4   (T)  'MB_4R8P0603', 'MB_4R8P0603'
ROTR1          0.405    -6.580    0.0  A4   (T)  'R0402', 'R0402'
UOU1            1.325    -3.115  270.0  A2   (T)  'QFP_64P_16_354X354_H63', 'QFP_64P_16_354X354_H63'
COU1C10        1.010    -3.070    0.0  A2   (T)  'MB_C0402', 'MB_C0402'
COU1C224       1.270    -3.390  270.0  A2   (T)  'MB_C0603', 'MB_C0603'
COU1C24        1.315    -3.390   90.0  A2   (T)  'MB_C0402', 'MB_C0402'
COU1C247       1.655    -2.725  180.0  B2   (T)  'MB_C0805', 'MB_C0805'
COU1C47        1.575    -2.830  270.0  B2   (T)  'MB_C0402', 'MB_C0402'
COU1C52        1.405    -2.830  270.0  A2   (T)  'MB_C0402', 'MB_C0402'
COU1C58        1.185    -2.830  270.0  A2   (T)  'MB_C0402', 'MB_C0402'
QOU400          1.275    -1.885  270.0  A2   (T)  'MB_SOT23_S5_MAX', 'MB_SOT23_S5_MAX'
CPCE1          6.410    -0.950  180.0  E1   (T)  'MB_CPL_270U_16V_8X13_LFH', 'MB_CPL_270U_16V_8X13_LFH'
CPCE10         7.435    -2.415  180.0  F2   (T)  'MB_CPL_820U_3V_6D3X9_LFH', 'MB_CPL_820U_3V_6D3X9_LFH'
CPCE11         7.435    -3.475  180.0  F3   (T)  'MB_CPL_820U_3V_6D3X9_LFH', 'MB_CPL_820U_3V_6D3X9_LFH'
CPCE12         7.435    -2.945  180.0  F2   (T)  'MB_CPL_820U_3V_6D3X9_LFH', 'MB_CPL_820U_3V_6D3X9_LFH'
CPCE15         3.760    -3.475  180.0  C3   (T)  'MB_CPL_560U_4V_SHARE_LFH_MS', 'MB_CPL_560U_4V_SHARE_LFH_MS'
CPCE19         1.635    -5.735  180.0  B4   (T)  'MB_CPL_560U_4V_SHARE_LFH_MS', 'MB_CPL_560U_4V_SHARE_LFH_MS'
CPCE2          7.865    -2.415  180.0  F2   (T)  'MB_CPL_270U_16V_8X13_LFH', 'MB_CPL_270U_16V_8X13_LFH'
CPCE20         3.310    -4.285  180.0  C3   (T)  'MB_CPL_560U_4V_SHARE_LFH_MS', 'MB_CPL_560U_4V_SHARE_LFH_MS'
CPCE23         6.910    -6.295  180.0  E4   (T)  'MB_CPL_270U_16V_8X12_LFH_MS', 'MB_CPL_270U_16V_8X12_LFH_MS'
CPCE24         5.040    -6.295  180.0  D4   (T)  'MB_CPL_560U_4V_SHARE_LFH_MS', 'MB_CPL_560U_4V_SHARE_LFH_MS'
CPCE25         3.760    -4.285  180.0  C3   (T)  'MB_CPL_560U_4V_SHARE_LFH_MS', 'MB_CPL_560U_4V_SHARE_LFH_MS'
CPCE26         6.660    -5.115  180.0  E4   (T)  'MB_CPL_560U_4V_6D3X9_LFH_MS', 'MB_CPL_560U_4V_6D3X9_LFH_MS'
CPCE27         5.745    -5.115  180.0  D4   (T)  'MB_CPL_560U_4V_6D3X9_LFH_MS', 'MB_CPL_560U_4V_6D3X9_LFH_MS'
CPCE28         8.550    -5.085  180.0  F3   (T)  'MB_CPL_560U_4V_SHARE_LFH_MS', 'MB_CPL_560U_4V_SHARE_LFH_MS'
CPCE29         3.765    -2.135  180.0  C2   (T)  'MB_CPL_100U_16V_SHAR_LFH_MS', 'MB_CPL_100U_16V_SHAR_LFH_MS'
CPCE3          6.410    -2.135  270.0  E2   (T)  'MB_CPL_820U_3V_6D3X9_LFH', 'MB_CPL_820U_3V_6D3X9_LFH'
CPCE31         2.040    -2.135  180.0  B2   (T)  'MB_CPL_560U_4V_SHARE_LFH_MS', 'MB_CPL_560U_4V_SHARE_LFH_MS'
CPCE4          5.800    -2.135  270.0  D2   (T)  'MB_CPL_820U_3V_6D3X9_LFH', 'MB_CPL_820U_3V_6D3X9_LFH'
CPCE5          6.105    -2.135  270.0  E2   (T)  'MB_CPL_820U_3V_6D3X9_LFH', 'MB_CPL_820U_3V_6D3X9_LFH'
CPCE6          5.190    -2.135  270.0  D2   (T)  'MB_CPL_820U_3V_6D3X9_LFH', 'MB_CPL_820U_3V_6D3X9_LFH'
CPCE7          5.495    -2.135  270.0  D2   (T)  'MB_CPL_820U_3V_6D3X9_LFH', 'MB_CPL_820U_3V_6D3X9_LFH'
CPCE9          5.495    -0.950  180.0  D1   (T)  'MB_CPL_270U_16V_8X13_LFH', 'MB_CPL_270U_16V_8X13_LFH'
UPX16        2.512    -3.459  270.0  B3   (T)  'MB_PCI_164P_2H_EM_COLA_LF3', 'MB_PCI_164P_2H_EM_COLA_LF3'
UPX11       1.712    -2.199  270.0  B2   (T)  'MB_SLOT_PCI_EXP_36P_2HD_LF3', 'MB_SLOT_PCI_EXP_36P_2HD_LF3'
UPX12       0.912    -2.199  270.0  A2   (T)  'SLOT_PCI_EXP_36P_2HOLD_LF3', 'SLOT_PCI_EXP_36P_2HOLD_LF3'
DPD1            7.925    -1.595  270.0  F1   (T)  'MB_SOT323', 'MB_SOT323'
DPD101          8.625    -2.740  270.0  F2   (T)  'MB_SOT323', 'MB_SOT323'
DPD2            4.595    -1.610   90.0  D1   (T)  'MB_SOT323', 'MB_SOT323'
DPD3            8.160    -3.755   90.0  F3   (T)  'MB_SOT323', 'MB_SOT323'
DPD6            7.910    -6.200   90.0  F4   (T)  'MB_SOT323', 'MB_SOT323'
DPD7            8.240    -6.200   90.0  F4   (T)  'MB_SOT323', 'MB_SOT323'
JPJP1          6.345    -2.665   90.0  E2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP10         6.720    -1.745  270.0  E2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP11         6.585    -1.875  180.0  E2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP12         6.040    -1.750  270.0  E2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP13         5.900    -1.875  180.0  D2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP14         5.355    -1.750  270.0  D2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP15         5.210    -1.870  180.0  D2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP18         7.840    -3.200    0.0  F2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP19         7.740    -3.385   90.0  F2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP2          6.405    -2.665   90.0  E2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP23         5.365    -3.430    0.0  D3   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP24         5.365    -3.490    0.0  D3   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP27         1.600    -5.675    0.0  B4   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP28         3.690    -3.410  180.0  C3   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP29         3.255    -4.195  270.0  C3   (T)  'SHORTPIN', 'SHORTPIN'
JPJP3          6.250    -3.020   90.0  E2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP31         5.040    -6.235  180.0  D4   (B)  'SHORTPIN_B', 'SHORTPIN_B'
JPJP4          6.310    -3.020   90.0  E2   (B)  'SHORTPIN_B', 'SHORTPIN_B'
QPQ1           6.739    -1.124   90.0  E1   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ11          8.204    -3.429   90.0  F3   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ12          8.206    -2.861  270.0  F2   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ17          2.775    -2.180  270.0  B2   (T)  'MB_SOT23', 'MB_SOT23'
QPQ2           7.153    -1.361  180.0  E1   (T)  'MB_TO252_SHARE_LF3', 'MB_TO252_SHARE_LF3'
QPQ20          2.776    -6.180    0.0  B4   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ21          3.754    -3.870  180.0  C3   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ22          3.136    -4.641  270.0  C3   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ23          3.295    -2.180  270.0  C2   (T)  'MB_SOT23', 'MB_SOT23'
QPQ24          3.425    -2.180  270.0  C2   (T)  'MB_SOT23', 'MB_SOT23'
QPQ25          3.165    -2.180  270.0  C2   (T)  'MB_SOT23', 'MB_SOT23'
QPQ26          7.561    -6.351  270.0  F4   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ27          8.680    -5.500   90.0  F4   (T)  'MB_SOT23', 'MB_SOT23'
QPQ28          7.795    -6.185  270.0  F4   (T)  'MB_SOT23', 'MB_SOT23'
QPQ29          8.680    -5.850   90.0  F4   (T)  'MB_SOT23', 'MB_SOT23'
QPQ3           5.894    -1.119   90.0  D1   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ30          8.680    -6.025   90.0  F4   (T)  'MB_SOT23', 'MB_SOT23'
QPQ31          6.580    -6.361  270.0  E4   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ33          6.189    -6.439   90.0  E4   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ34          5.849    -6.439   90.0  D4   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ35          8.360    -6.185   90.0  F4   (T)  'MB_SOT23', 'MB_SOT23'
QPQ36          8.490    -6.185   90.0  F4   (T)  'MB_SOT23', 'MB_SOT23'
QPQ37          3.759    -1.851  180.0  C2   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ39          8.360    -1.155  270.0  F1   (T)  'MB_SOT23', 'MB_SOT23'
QPQ4           6.308    -1.361  180.0  E1   (T)  'MB_TO252_SHARE_LF3', 'MB_TO252_SHARE_LF3'
QPQ40          8.230    -1.155  270.0  F1   (T)  'MB_SOT23', 'MB_SOT23'
QPQ41          2.905    -2.180  270.0  B2   (T)  'MB_SOT23', 'MB_SOT23'
QPQ42          8.680    -5.675   90.0  F4   (T)  'MB_SOT23', 'MB_SOT23'
QPQ43          7.795    -6.355  270.0  F4   (T)  'MB_SOT23', 'MB_SOT23'
QPQ5           5.050    -1.119   90.0  D1   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
QPQ51          8.100    -1.155  270.0  F1   (T)  'MB_SOT23', 'MB_SOT23'
QPQ52          7.970    -1.155  270.0  F1   (T)  'MB_SOT23', 'MB_SOT23'
QPQ6           5.463    -1.361  180.0  D1   (T)  'MB_TO252_SHARE_LF3', 'MB_TO252_SHARE_LF3'
QPQ60          8.495    -2.760  270.0  F2   (T)  'MB_SOT23', 'MB_SOT23'
QPQ61          8.495    -2.585  270.0  F2   (T)  'MB_SOT23', 'MB_SOT23'
QPQ79          3.035    -2.180  270.0  C2   (T)  'MB_SOT23', 'MB_SOT23'
QPQ80          8.100    -1.330  270.0  F1   (T)  'MB_SOT23', 'MB_SOT23'
QPQ81          8.230    -1.330  270.0  F1   (T)  'MB_SOT23', 'MB_SOT23'
QPQ9           7.849    -2.939   90.0  F2   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
RPRN3           8.665    -6.180    0.0  F4   (T)  '4R8P_H24', '4R8P_H24'
RPTR1           6.315    -1.530  180.0  E1   (T)  'R0402', 'R0402'
RPTR2           8.375    -3.080  270.0  F2   (T)  'R0402', 'R0402'
UPU1           8.265    -1.825  270.0  F2   (T)  'MB_QFN_48P_16_S236_PAD_U_4V', 'MB_QFN_48P_16_S236_PAD_U_4V'
UPU10          3.080    -1.845  270.0  C2   (T)  'MB_SOP_14P_50_344X236', 'MB_SOP_14P_50_344X236'
UPU13          8.070    -6.340  180.0  F4   (T)  'MB_SOIC_8P_197X236_PD_AN_4V', 'MB_SOIC_8P_197X236_PD_AN_4V'
UPU15          8.440    -4.575    0.0  F3   (T)  'MB_SOIC_8P_197X236_PD_AN_4V', 'MB_SOIC_8P_197X236_PD_AN_4V'
QPU16           2.071    -2.454    0.0  B2   (T)  'MB_TO252_LF3', 'MB_TO252_LF3'
UPU17           8.475    -2.410   90.0  F2   (T)  'SOT23_S8_H49', 'SOT23_S8_H49'
UPU18           8.555    -3.130  180.0  F2   (T)  'SO8_H69', 'SO8_H69'
UPU4            4.805    -1.705  270.0  D2   (T)  'MB_SOIC_8P_197X236_PAD_4VIA', 'MB_SOIC_8P_197X236_PAD_4VIA'
UPU6            8.370    -3.835  270.0  F3   (T)  'MB_SOIC_8P_197X236_PAD_4VIA', 'MB_SOIC_8P_197X236_PAD_4VIA'
JSATA3G1       1.865    -6.035  180.0  B4   (T)  'MB_SATA_7P_50_2HOLD_L', 'MB_SATA_7P_50_2HOLD_L'
JSATA3G2       1.855    -6.685    0.0  B4   (T)  'MB_SATA_7P_50_2HOLD_L', 'MB_SATA_7P_50_2HOLD_L'
JSATA3G3       1.205    -6.035  180.0  A4   (T)  'MB_SATA_7P_50_2HOLD_L', 'MB_SATA_7P_50_2HOLD_L'
JSATA3G4       1.195    -6.685    0.0  A4   (T)  'MB_SATA_7P_50_2HOLD_L', 'MB_SATA_7P_50_2HOLD_L'
DSBPWR         0.185    -1.410    0.0  A1   (T)  'MB_LED_D_2P_BD157_KING_LF3', 'MB_LED_D_2P_BD157_KING_LF3'
CSC1           0.565    -4.835  180.0  A3   (T)  'MB_C0603', 'MB_C0603'
CSC10          0.310    -5.240  270.0  A4   (T)  'MB_C0603', 'MB_C0603'
CSC100         1.380    -5.905   90.0  A4   (T)  'C0402', 'C0402'
CSC101         0.455    -5.075  180.0  A3   (T)  'C0402', 'C0402'
CSC102         0.915    -5.360  270.0  A4   (T)  'C0402', 'C0402'
CSC12          0.455    -4.890  180.0  A3   (T)  'MB_C0402', 'MB_C0402'
CSC13          0.455    -4.930  180.0  A3   (T)  'MB_C0402', 'MB_C0402'
CSC137         1.330    -3.925   90.0  A3   (T)  'C0402', 'C0402'
CSC138         0.855    -4.810   90.0  A3   (B)  'MB_C0402_B', 'MB_C0402_B'
CSC139         1.875    -3.925   90.0  B3   (T)  'C0402', 'C0402'
CSC14          0.565    -4.790  180.0  A3   (T)  'C0402', 'C0402'
CSC140         1.210    -5.130  270.0  A4   (B)  'C0402_B', 'C0402_B'
CSC141         1.155    -4.460  270.0  A3   (B)  'C0402_B', 'C0402_B'
CSC142         1.220    -4.460   90.0  A3   (B)  'MB_C0805_B', 'MB_C0805_B'
CSC143         0.735    -5.680   90.0  A4   (T)  'C0402', 'C0402'
CSC144         1.240    -5.360  270.0  A4   (T)  'MB_C0402', 'MB_C0402'
CSC145         2.015    -4.290    0.0  B3   (T)  'C0402', 'C0402'
CSC146         1.295    -4.760  270.0  A3   (B)  'C0402_B', 'C0402_B'
CSC147         0.775    -4.700  270.0  A3   (B)  'C0402_B', 'C0402_B'
CSC148         1.155    -4.685   90.0  A3   (B)  'MB_C0402_B', 'MB_C0402_B'
CSC149         1.465    -4.760  270.0  A3   (B)  'C0402_B', 'C0402_B'
CSC15          1.370    -3.925  270.0  A3   (T)  'MB_C0402', 'MB_C0402'
CSC150         1.400    -4.760  270.0  A3   (B)  'MB_C0805_B', 'MB_C0805_B'
CSC151         1.710    -4.680    0.0  B3   (B)  'MB_C0805_B', 'MB_C0805_B'
CSC152         1.435    -4.390  270.0  A3   (B)  'C0402_B', 'C0402_B'
CSC153         1.645    -4.510  180.0  B3   (B)  'C0402_B', 'C0402_B'
CSC154         1.335    -4.760  270.0  A3   (B)  'MB_C0402_B', 'MB_C0402_B'
CSC155         2.020    -4.620    0.0  B3   (T)  'C0402', 'C0402'
CSC156         2.020    -4.840    0.0  B3   (T)  'C0402', 'C0402'
CSC157         1.220    -4.640  270.0  A3   (B)  'MB_C0805_B', 'MB_C0805_B'
CSC158         1.335    -4.555  270.0  A3   (B)  'C0402_B', 'C0402_B'
CSC159         1.395    -4.555  270.0  A3   (B)  'C0402_B', 'C0402_B'
CSC16          1.460    -3.925  270.0  A3   (T)  'MB_C0402', 'MB_C0402'
CSC160         1.745    -5.360   90.0  B4   (T)  'C0402', 'C0402'
CSC162         1.220    -4.760  270.0  A3   (B)  'MB_C0402_B', 'MB_C0402_B'
CSC163         1.155    -4.595   90.0  A3   (B)  'C0402_B', 'C0402_B'
CSC164         1.435    -4.555  270.0  A3   (B)  'MB_C0402_B', 'MB_C0402_B'
CSC165         1.040    -4.920  270.0  A3   (B)  'C0402_B', 'C0402_B'
